id,created_at,favorite_count,retweet_count,text
1646303947085185024,2023-04-13 00:07:02+00:00,725,71,"DON'T MESS WITH MUSK: Elon Musk called out a BBC reporter who complained about ""hateful content"" on Twitter, but couldn't think of a single example. TONIGHT on ""Hannity,"" we'll show you the clip, and @JimmyFailla and @DagenMcDowell will react."
1646253542355681282,2023-04-12 20:46:45+00:00,3880,594,"BOLD AT THE BORDER: McCarthy Says Time to Send Troops, Designate Cartels as Terrorists https://t.co/eGBeL5i2m5"
1646242532085334018,2023-04-12 20:03:00+00:00,350,65,"KID JOE: Biden Takes Questions from Kids, Gets Distracted by Toy Plane [WATCH] https://t.co/obwYIkyGOI"
1646225404896636928,2023-04-12 18:54:56+00:00,221,22,TIM’S TIME? Scott Announces Exploratory Committee for President of the United States [WATCH] https://t.co/MCtUdg8qmv
1646219960430080000,2023-04-12 18:33:18+00:00,1252,155,"MUSK NUKES BBC BUM: Reporter Claims Spike in Hate Speech on Twitter, Can’t Name Example https://t.co/BCSZUINp92"
1646204544810991632,2023-04-12 17:32:03+00:00,837,84,TWITS QUIT! NPR Leaves Twitter After Being Labeled ‘State-Affiliated Media’ [READ THE STATEMENT] https://t.co/bJPjFKk4OE
1646194103380590595,2023-04-12 16:50:33+00:00,606,55,‘TARGET’ DOWN: Security Guard Punches Enraged Customer Demanding ‘Reparations’ [WATCH] https://t.co/oslMze9NgD
1646188486444105728,2023-04-12 16:28:14+00:00,511,137,DOOCY PUSHES KIRBY! ‘U.S. Forces Are in the Embassy in Ukraine But Not Fighting?’ https://t.co/a1nhM2fvXn
1646175939649318912,2023-04-12 15:38:23+00:00,270,52,"WALLET WORRIES: Inflation Cools, But Core Prices Remain High in the Biden Economy https://t.co/6NE4t0C1K9"
1646170771746611204,2023-04-12 15:17:51+00:00,805,87,"TRUMP TV: Former POTUS Dominates the Airwaves in Wake of Arrest, ‘Monopolizing Coverage’ https://t.co/1hBo8zqH18"
1646164686935605248,2023-04-12 14:53:40+00:00,1789,400,‘TREATING CHRISTIANS LIKE CRIMINALS!’: Hawley Unloads on DOJ for Church Spying Scandal [WATCH] https://t.co/2WpCFCelUF
1646129994110730242,2023-04-12 12:35:48+00:00,2024,286,Bragg’s Lawsuit Against Congress Is As Meritless As His Indictment Of Trump @greggjarrett https://t.co/73plL6QjDj
